schema_version,model_id,model_revision,candidate_order,minimum_claim_entailment,mean_claim_entailment,maximum_selected_premise_contradiction,precision_gate_minimum,precision_gate_status,predicted_positive_count,eligible_count,tn,fp,fn,tp,sample_precision,sample_recall,sample_f1,weighted_accuracy,weighted_precision,weighted_recall,weighted_f1,weighted_confusion_proportions_json,metrics_by_stratum_json
phase03-semantic-threshold-search-v1,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,2,0.6,0.95,0.5,0.9,pass,11,120,42,0,67,11,1.0,0.14102564102564102,0.24719101123595508,0.5341531823085222,1.0,0.17146639550277237,0.29273805234367317,"{""fn"":0.4658468176914779,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.09640776699029124}","[{""accuracy"":0.3333333333333333,""completed_count"":30,""confusion_matrix"":{""fn"":20,""fp"":0,""tn"":0,""tp"":10},""development_population_count"":1686,""f1"":0.5,""precision"":1.0,""recall"":0.3333333333333333,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.1,""completed_count"":30,""confusion_matrix"":{""fn"":27,""fp"":0,""tn"":2,""tp"":1},""development_population_count"":1014,""f1"":0.0689655172413793,""precision"":1.0,""recall"":0.03571428571428571,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5,""completed_count"":30,""confusion_matrix"":{""fn"":15,""fp"":0,""tn"":15,""tp"":0},""development_population_count"":787,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
phase03-semantic-threshold-search-v1,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,2,0.6,0.95,0.75,0.9,pass,11,120,42,0,67,11,1.0,0.14102564102564102,0.24719101123595508,0.5341531823085222,1.0,0.17146639550277237,0.29273805234367317,"{""fn"":0.4658468176914779,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.09640776699029124}","[{""accuracy"":0.3333333333333333,""completed_count"":30,""confusion_matrix"":{""fn"":20,""fp"":0,""tn"":0,""tp"":10},""development_population_count"":1686,""f1"":0.5,""precision"":1.0,""recall"":0.3333333333333333,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.1,""completed_count"":30,""confusion_matrix"":{""fn"":27,""fp"":0,""tn"":2,""tp"":1},""development_population_count"":1014,""f1"":0.0689655172413793,""precision"":1.0,""recall"":0.03571428571428571,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5,""completed_count"":30,""confusion_matrix"":{""fn"":15,""fp"":0,""tn"":15,""tp"":0},""development_population_count"":787,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
phase03-semantic-threshold-search-v1,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,2,0.6,0.95,1.01,0.9,pass,11,120,42,0,67,11,1.0,0.14102564102564102,0.24719101123595508,0.5341531823085222,1.0,0.17146639550277237,0.29273805234367317,"{""fn"":0.4658468176914779,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.09640776699029124}","[{""accuracy"":0.3333333333333333,""completed_count"":30,""confusion_matrix"":{""fn"":20,""fp"":0,""tn"":0,""tp"":10},""development_population_count"":1686,""f1"":0.5,""precision"":1.0,""recall"":0.3333333333333333,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.1,""completed_count"":30,""confusion_matrix"":{""fn"":27,""fp"":0,""tn"":2,""tp"":1},""development_population_count"":1014,""f1"":0.0689655172413793,""precision"":1.0,""recall"":0.03571428571428571,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5,""completed_count"":30,""confusion_matrix"":{""fn"":15,""fp"":0,""tn"":15,""tp"":0},""development_population_count"":787,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
phase03-semantic-threshold-search-v1,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,2,0.65,0.65,0.25,0.9,pass,19,120,42,0,59,19,1.0,0.24358974358974358,0.3917525773195876,0.5948058252427185,1.0,0.27934038103643444,0.43669438591492266,"{""fn"":0.40519417475728153,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.15706040992448758}","[{""accuracy"":0.5,""completed_count"":30,""confusion_matrix"":{""fn"":15,""fp"":0,""tn"":0,""tp"":15},""development_population_count"":1686,""f1"":0.6666666666666666,""precision"":1.0,""recall"":0.5,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.16666666666666666,""completed_count"":30,""confusion_matrix"":{""fn"":25,""fp"":0,""tn"":2,""tp"":3},""development_population_count"":1014,""f1"":0.19354838709677416,""precision"":1.0,""recall"":0.10714285714285714,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5333333333333333,""completed_count"":30,""confusion_matrix"":{""fn"":14,""fp"":0,""tn"":15,""tp"":1},""development_population_count"":787,""f1"":0.125,""precision"":1.0,""recall"":0.06666666666666667,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
phase03-semantic-threshold-search-v1,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,2,0.65,0.65,0.5,0.9,pass,19,120,42,0,59,19,1.0,0.24358974358974358,0.3917525773195876,0.5948058252427185,1.0,0.27934038103643444,0.43669438591492266,"{""fn"":0.40519417475728153,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.15706040992448758}","[{""accuracy"":0.5,""completed_count"":30,""confusion_matrix"":{""fn"":15,""fp"":0,""tn"":0,""tp"":15},""development_population_count"":1686,""f1"":0.6666666666666666,""precision"":1.0,""recall"":0.5,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.16666666666666666,""completed_count"":30,""confusion_matrix"":{""fn"":25,""fp"":0,""tn"":2,""tp"":3},""development_population_count"":1014,""f1"":0.19354838709677416,""precision"":1.0,""recall"":0.10714285714285714,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5333333333333333,""completed_count"":30,""confusion_matrix"":{""fn"":14,""fp"":0,""tn"":15,""tp"":1},""development_population_count"":787,""f1"":0.125,""precision"":1.0,""recall"":0.06666666666666667,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
phase03-semantic-threshold-search-v1,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,2,0.65,0.65,0.75,0.9,pass,19,120,42,0,59,19,1.0,0.24358974358974358,0.3917525773195876,0.5948058252427185,1.0,0.27934038103643444,0.43669438591492266,"{""fn"":0.40519417475728153,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.15706040992448758}","[{""accuracy"":0.5,""completed_count"":30,""confusion_matrix"":{""fn"":15,""fp"":0,""tn"":0,""tp"":15},""development_population_count"":1686,""f1"":0.6666666666666666,""precision"":1.0,""recall"":0.5,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.16666666666666666,""completed_count"":30,""confusion_matrix"":{""fn"":25,""fp"":0,""tn"":2,""tp"":3},""development_population_count"":1014,""f1"":0.19354838709677416,""precision"":1.0,""recall"":0.10714285714285714,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5333333333333333,""completed_count"":30,""confusion_matrix"":{""fn"":14,""fp"":0,""tn"":15,""tp"":1},""development_population_count"":787,""f1"":0.125,""precision"":1.0,""recall"":0.06666666666666667,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
phase03-semantic-threshold-search-v1,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,2,0.65,0.65,1.01,0.9,pass,19,120,42,0,59,19,1.0,0.24358974358974358,0.3917525773195876,0.5948058252427185,1.0,0.27934038103643444,0.43669438591492266,"{""fn"":0.40519417475728153,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.15706040992448758}","[{""accuracy"":0.5,""completed_count"":30,""confusion_matrix"":{""fn"":15,""fp"":0,""tn"":0,""tp"":15},""development_population_count"":1686,""f1"":0.6666666666666666,""precision"":1.0,""recall"":0.5,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.16666666666666666,""completed_count"":30,""confusion_matrix"":{""fn"":25,""fp"":0,""tn"":2,""tp"":3},""development_population_count"":1014,""f1"":0.19354838709677416,""precision"":1.0,""recall"":0.10714285714285714,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5333333333333333,""completed_count"":30,""confusion_matrix"":{""fn"":14,""fp"":0,""tn"":15,""tp"":1},""development_population_count"":787,""f1"":0.125,""precision"":1.0,""recall"":0.06666666666666667,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
phase03-semantic-threshold-search-v1,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,2,0.65,0.7,0.25,0.9,pass,18,120,42,0,60,18,1.0,0.23076923076923078,0.375,0.589336569579288,1.0,0.269613015866925,0.42471684284494543,"{""fn"":0.41066343042071196,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.15159115426105715}","[{""accuracy"":0.5,""completed_count"":30,""confusion_matrix"":{""fn"":15,""fp"":0,""tn"":0,""tp"":15},""development_population_count"":1686,""f1"":0.6666666666666666,""precision"":1.0,""recall"":0.5,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.13333333333333333,""completed_count"":30,""confusion_matrix"":{""fn"":26,""fp"":0,""tn"":2,""tp"":2},""development_population_count"":1014,""f1"":0.13333333333333333,""precision"":1.0,""recall"":0.07142857142857142,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5333333333333333,""completed_count"":30,""confusion_matrix"":{""fn"":14,""fp"":0,""tn"":15,""tp"":1},""development_population_count"":787,""f1"":0.125,""precision"":1.0,""recall"":0.06666666666666667,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
phase03-semantic-threshold-search-v1,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,2,0.65,0.7,0.5,0.9,pass,18,120,42,0,60,18,1.0,0.23076923076923078,0.375,0.589336569579288,1.0,0.269613015866925,0.42471684284494543,"{""fn"":0.41066343042071196,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.15159115426105715}","[{""accuracy"":0.5,""completed_count"":30,""confusion_matrix"":{""fn"":15,""fp"":0,""tn"":0,""tp"":15},""development_population_count"":1686,""f1"":0.6666666666666666,""precision"":1.0,""recall"":0.5,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.13333333333333333,""completed_count"":30,""confusion_matrix"":{""fn"":26,""fp"":0,""tn"":2,""tp"":2},""development_population_count"":1014,""f1"":0.13333333333333333,""precision"":1.0,""recall"":0.07142857142857142,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5333333333333333,""completed_count"":30,""confusion_matrix"":{""fn"":14,""fp"":0,""tn"":15,""tp"":1},""development_population_count"":787,""f1"":0.125,""precision"":1.0,""recall"":0.06666666666666667,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
phase03-semantic-threshold-search-v1,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,2,0.65,0.7,0.75,0.9,pass,18,120,42,0,60,18,1.0,0.23076923076923078,0.375,0.589336569579288,1.0,0.269613015866925,0.42471684284494543,"{""fn"":0.41066343042071196,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.15159115426105715}","[{""accuracy"":0.5,""completed_count"":30,""confusion_matrix"":{""fn"":15,""fp"":0,""tn"":0,""tp"":15},""development_population_count"":1686,""f1"":0.6666666666666666,""precision"":1.0,""recall"":0.5,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.13333333333333333,""completed_count"":30,""confusion_matrix"":{""fn"":26,""fp"":0,""tn"":2,""tp"":2},""development_population_count"":1014,""f1"":0.13333333333333333,""precision"":1.0,""recall"":0.07142857142857142,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5333333333333333,""completed_count"":30,""confusion_matrix"":{""fn"":14,""fp"":0,""tn"":15,""tp"":1},""development_population_count"":787,""f1"":0.125,""precision"":1.0,""recall"":0.06666666666666667,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
phase03-semantic-threshold-search-v1,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,2,0.65,0.7,1.01,0.9,pass,18,120,42,0,60,18,1.0,0.23076923076923078,0.375,0.589336569579288,1.0,0.269613015866925,0.42471684284494543,"{""fn"":0.41066343042071196,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.15159115426105715}","[{""accuracy"":0.5,""completed_count"":30,""confusion_matrix"":{""fn"":15,""fp"":0,""tn"":0,""tp"":15},""development_population_count"":1686,""f1"":0.6666666666666666,""precision"":1.0,""recall"":0.5,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.13333333333333333,""completed_count"":30,""confusion_matrix"":{""fn"":26,""fp"":0,""tn"":2,""tp"":2},""development_population_count"":1014,""f1"":0.13333333333333333,""precision"":1.0,""recall"":0.07142857142857142,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5333333333333333,""completed_count"":30,""confusion_matrix"":{""fn"":14,""fp"":0,""tn"":15,""tp"":1},""development_population_count"":787,""f1"":0.125,""precision"":1.0,""recall"":0.06666666666666667,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
phase03-semantic-threshold-search-v1,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,2,0.65,0.75,0.25,0.9,pass,18,120,42,0,60,18,1.0,0.23076923076923078,0.375,0.589336569579288,1.0,0.269613015866925,0.42471684284494543,"{""fn"":0.41066343042071196,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.15159115426105715}","[{""accuracy"":0.5,""completed_count"":30,""confusion_matrix"":{""fn"":15,""fp"":0,""tn"":0,""tp"":15},""development_population_count"":1686,""f1"":0.6666666666666666,""precision"":1.0,""recall"":0.5,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.13333333333333333,""completed_count"":30,""confusion_matrix"":{""fn"":26,""fp"":0,""tn"":2,""tp"":2},""development_population_count"":1014,""f1"":0.13333333333333333,""precision"":1.0,""recall"":0.07142857142857142,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5333333333333333,""completed_count"":30,""confusion_matrix"":{""fn"":14,""fp"":0,""tn"":15,""tp"":1},""development_population_count"":787,""f1"":0.125,""precision"":1.0,""recall"":0.06666666666666667,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
phase03-semantic-threshold-search-v1,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,2,0.65,0.75,0.5,0.9,pass,18,120,42,0,60,18,1.0,0.23076923076923078,0.375,0.589336569579288,1.0,0.269613015866925,0.42471684284494543,"{""fn"":0.41066343042071196,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.15159115426105715}","[{""accuracy"":0.5,""completed_count"":30,""confusion_matrix"":{""fn"":15,""fp"":0,""tn"":0,""tp"":15},""development_population_count"":1686,""f1"":0.6666666666666666,""precision"":1.0,""recall"":0.5,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.13333333333333333,""completed_count"":30,""confusion_matrix"":{""fn"":26,""fp"":0,""tn"":2,""tp"":2},""development_population_count"":1014,""f1"":0.13333333333333333,""precision"":1.0,""recall"":0.07142857142857142,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5333333333333333,""completed_count"":30,""confusion_matrix"":{""fn"":14,""fp"":0,""tn"":15,""tp"":1},""development_population_count"":787,""f1"":0.125,""precision"":1.0,""recall"":0.06666666666666667,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
phase03-semantic-threshold-search-v1,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,2,0.65,0.75,0.75,0.9,pass,18,120,42,0,60,18,1.0,0.23076923076923078,0.375,0.589336569579288,1.0,0.269613015866925,0.42471684284494543,"{""fn"":0.41066343042071196,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.15159115426105715}","[{""accuracy"":0.5,""completed_count"":30,""confusion_matrix"":{""fn"":15,""fp"":0,""tn"":0,""tp"":15},""development_population_count"":1686,""f1"":0.6666666666666666,""precision"":1.0,""recall"":0.5,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.13333333333333333,""completed_count"":30,""confusion_matrix"":{""fn"":26,""fp"":0,""tn"":2,""tp"":2},""development_population_count"":1014,""f1"":0.13333333333333333,""precision"":1.0,""recall"":0.07142857142857142,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5333333333333333,""completed_count"":30,""confusion_matrix"":{""fn"":14,""fp"":0,""tn"":15,""tp"":1},""development_population_count"":787,""f1"":0.125,""precision"":1.0,""recall"":0.06666666666666667,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
phase03-semantic-threshold-search-v1,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,2,0.65,0.75,1.01,0.9,pass,18,120,42,0,60,18,1.0,0.23076923076923078,0.375,0.589336569579288,1.0,0.269613015866925,0.42471684284494543,"{""fn"":0.41066343042071196,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.15159115426105715}","[{""accuracy"":0.5,""completed_count"":30,""confusion_matrix"":{""fn"":15,""fp"":0,""tn"":0,""tp"":15},""development_population_count"":1686,""f1"":0.6666666666666666,""precision"":1.0,""recall"":0.5,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.13333333333333333,""completed_count"":30,""confusion_matrix"":{""fn"":26,""fp"":0,""tn"":2,""tp"":2},""development_population_count"":1014,""f1"":0.13333333333333333,""precision"":1.0,""recall"":0.07142857142857142,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5333333333333333,""completed_count"":30,""confusion_matrix"":{""fn"":14,""fp"":0,""tn"":15,""tp"":1},""development_population_count"":787,""f1"":0.125,""precision"":1.0,""recall"":0.06666666666666667,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
phase03-semantic-threshold-search-v1,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,2,0.65,0.8,0.25,0.9,pass,17,120,42,0,61,17,1.0,0.21794871794871795,0.3578947368421052,0.580242718446602,1.0,0.2534391128335987,0.4043899863004263,"{""fn"":0.41975728155339803,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.14249730312837108}","[{""accuracy"":0.4666666666666667,""completed_count"":30,""confusion_matrix"":{""fn"":16,""fp"":0,""tn"":0,""tp"":14},""development_population_count"":1686,""f1"":0.6363636363636364,""precision"":1.0,""recall"":0.4666666666666667,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.13333333333333333,""completed_count"":30,""confusion_matrix"":{""fn"":26,""fp"":0,""tn"":2,""tp"":2},""development_population_count"":1014,""f1"":0.13333333333333333,""precision"":1.0,""recall"":0.07142857142857142,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5333333333333333,""completed_count"":30,""confusion_matrix"":{""fn"":14,""fp"":0,""tn"":15,""tp"":1},""development_population_count"":787,""f1"":0.125,""precision"":1.0,""recall"":0.06666666666666667,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
phase03-semantic-threshold-search-v1,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,2,0.65,0.8,0.5,0.9,pass,17,120,42,0,61,17,1.0,0.21794871794871795,0.3578947368421052,0.580242718446602,1.0,0.2534391128335987,0.4043899863004263,"{""fn"":0.41975728155339803,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.14249730312837108}","[{""accuracy"":0.4666666666666667,""completed_count"":30,""confusion_matrix"":{""fn"":16,""fp"":0,""tn"":0,""tp"":14},""development_population_count"":1686,""f1"":0.6363636363636364,""precision"":1.0,""recall"":0.4666666666666667,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.13333333333333333,""completed_count"":30,""confusion_matrix"":{""fn"":26,""fp"":0,""tn"":2,""tp"":2},""development_population_count"":1014,""f1"":0.13333333333333333,""precision"":1.0,""recall"":0.07142857142857142,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5333333333333333,""completed_count"":30,""confusion_matrix"":{""fn"":14,""fp"":0,""tn"":15,""tp"":1},""development_population_count"":787,""f1"":0.125,""precision"":1.0,""recall"":0.06666666666666667,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
phase03-semantic-threshold-search-v1,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,2,0.65,0.8,0.75,0.9,pass,17,120,42,0,61,17,1.0,0.21794871794871795,0.3578947368421052,0.580242718446602,1.0,0.2534391128335987,0.4043899863004263,"{""fn"":0.41975728155339803,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.14249730312837108}","[{""accuracy"":0.4666666666666667,""completed_count"":30,""confusion_matrix"":{""fn"":16,""fp"":0,""tn"":0,""tp"":14},""development_population_count"":1686,""f1"":0.6363636363636364,""precision"":1.0,""recall"":0.4666666666666667,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.13333333333333333,""completed_count"":30,""confusion_matrix"":{""fn"":26,""fp"":0,""tn"":2,""tp"":2},""development_population_count"":1014,""f1"":0.13333333333333333,""precision"":1.0,""recall"":0.07142857142857142,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5333333333333333,""completed_count"":30,""confusion_matrix"":{""fn"":14,""fp"":0,""tn"":15,""tp"":1},""development_population_count"":787,""f1"":0.125,""precision"":1.0,""recall"":0.06666666666666667,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
phase03-semantic-threshold-search-v1,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,2,0.65,0.8,1.01,0.9,pass,17,120,42,0,61,17,1.0,0.21794871794871795,0.3578947368421052,0.580242718446602,1.0,0.2534391128335987,0.4043899863004263,"{""fn"":0.41975728155339803,""fp"":0.0,""tn"":0.43774541531823086,""tp"":0.14249730312837108}","[{""accuracy"":0.4666666666666667,""completed_count"":30,""confusion_matrix"":{""fn"":16,""fp"":0,""tn"":0,""tp"":14},""development_population_count"":1686,""f1"":0.6363636363636364,""precision"":1.0,""recall"":0.4666666666666667,""sampling_stratum"":""automatic_positive""},{""accuracy"":0.13333333333333333,""completed_count"":30,""confusion_matrix"":{""fn"":26,""fp"":0,""tn"":2,""tp"":2},""development_population_count"":1014,""f1"":0.13333333333333333,""precision"":1.0,""recall"":0.07142857142857142,""sampling_stratum"":""partial_overlap""},{""accuracy"":0.5333333333333333,""completed_count"":30,""confusion_matrix"":{""fn"":14,""fp"":0,""tn"":15,""tp"":1},""development_population_count"":787,""f1"":0.125,""precision"":1.0,""recall"":0.06666666666666667,""sampling_stratum"":""correct_document_insufficient""},{""accuracy"":0.8333333333333334,""completed_count"":30,""confusion_matrix"":{""fn"":5,""fp"":0,""tn"":25,""tp"":0},""development_population_count"":2693,""f1"":0.0,""precision"":null,""recall"":0.0,""sampling_stratum"":""wrong_document_retrieval""}]"
