schema_version,dataset_revision,question_id,provenance_partition,question_sha256,normalized_question_sha256,is_impossible,reference_status,gold_doc_ids_json,gold_evidence_analysis_status,split_group_id,split,split_seed,split_algorithm_version,component_manifest_sha256,split_frozen_at
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q113,DEV,f72f294ebd4a8093678bb352f1158476e9825c0bb3072d04052f494ee1004586,3568af974f982e62af755830f6fc298c315d4806adb5bdd7ed7cc035534f6fdd,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:6adbe1591df3ac1d9e08b18e15c662a987de2206b580085140f1079ed24bf80e,validation,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q114,DEV,2cf09071f24517d90e1f3197d1a34c6c6f84de2e2747d9edd271a7e04f96cea0,70af5f2a78301c9f6a2b9f94dd71757228841797772a2c1b8b7910a87d51369b,false,available,"[""techqa-doc:corpus/swg21989702.txt""]",confirmed_attached_context,techqa-group:b353c84a1f08556b02e84efd79f3483c78f4b8fc34bc69398d6f1c6b2a3c7cb3,validation,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q115,DEV,1b1928d56595bc8ff9bb25654879dfe69d785d528f0e035fc8a9984fc0cd5b83,aacee3ed2df58b9b726d7ca942edaa7038f6522d60a9f169185ba18c688d3f57,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:04cf5d1bec64723cf05dd0e84fc31f71ffab835fae7046a7faf37766af5fde94,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q116,DEV,4884c24a17a5bd5f4272036dba6c44d2ee0dcbb3943f235623d57b49dc0e5c1e,0e661d71dfe854b68d3a510830ec56b3a094206b7cb41885004eb64f22c50350,false,available,"[""techqa-doc:corpus/swg27042065.txt""]",confirmed_attached_context,techqa-group:49f80ae7c8c02833feb80900b758a09f63e82555a86155f9cd93f35bb6b9c4a6,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q117,DEV,96863f87416b8977d6516d5156919a472df3d250b760f10180d908240df7b25b,a08ef0cc7b84f8e88a7aad6c60791f1b84129041e9a1bafbb6d48d10fe64ae69,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:cfb7e7f5bda63994f5bbe44c399c8f5536459f576586d0ea7d5c2187048e5bbf,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q118,DEV,b2f2224812f718bc54a4503e3d97e206929765ff3003f572df934b86a1e003aa,15b3543be443658f85d64d5644b701f1f0faf8aedde6abe16400be33735c810b,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:281a06ade9fde147a934099a025937f4797c4a29ddafabf7b4b171c00e24777c,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q119,DEV,ceb0fc5fba1fdd0d93a21c6e3bc88e1365339638b35cc63f1f66fc318fd4f1c2,72f425e90b1ed034863ec7d570924fe52fefa1d76c46db37e4f7301140f8bc52,false,available,"[""techqa-doc:corpus/swg21997033.txt""]",confirmed_attached_context,techqa-group:15402288fd0ea71d5cb2d6b848b9ca31d07173ab752ed4e8b93060ae4af21abd,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q120,DEV,f186b16e93afa8a4749da94b406d806d16ddba427a05bd3bac94f5d3a1024112,d1bbcaff162b667345017f2baa531702017ca80f48a4b9585c7e52d57e3bed03,false,available,"[""techqa-doc:corpus/swg21982354.txt""]",confirmed_attached_context,techqa-group:0e1f20df06b4f1f55433b8193d6cd2ee3fca8f84dd9387eb67acc1abbc3242cc,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q121,DEV,d6ce89a8c0b155ab8de2596a12882f2ecec9f666a947efb7d9056b5d8fbcc2e1,ab447c4df1f16bd39e27345da2dc45f675c4ccdbdc5142381add662b97cbc7f5,false,available,"[""techqa-doc:corpus/swg24017225.txt""]",confirmed_attached_context,techqa-group:b55b8cda856c340308c9694698292d328d7e1d4736d6b17b6ccad8477afc3c34,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q122,DEV,1dc43b68b0e01fd950339a808ba3fa2ae9578f4876f3519eba5c87b3e6062486,e1aa8e30ed11f18b5f464d840607dcaadcea372efa40334dcf9e5d92c88682df,false,available,"[""techqa-doc:corpus/swg21969653.txt""]",confirmed_attached_context,techqa-group:7ad4d1f0fe864dd09ac8202861d702ee1e9e248d749942a2442fa2dcbfe361f5,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q123,DEV,68b68b9c1220df3ace5b005f2e14696a7ddfc3cb4c3e644dc38d21cddacc323a,2a2888132071b5bc5564401645f0806d12a94e1d0a2452a72faf58af812218ca,false,available,"[""techqa-doc:corpus/swg21419540.txt""]",confirmed_attached_context,techqa-group:7e1a49f4c87ce867fcfe2bc68ee6acd4b980160a438491af2900f525cc717cf5,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q124,DEV,6a913bb90d73cb3351984f779fb29d38579482a82f54d4fc1542517576246f67,43552b5c6293c9ecebc842983da78a3f214ed1a646bb1262d788da6af8edf597,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:3d9b86bda4f8cfeec0a7b3968069142ebae83ac28ca1aed231b549328c76cb79,validation,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q125,DEV,ee01de0176223f9254febe76433eb402d4de28160432da5c068701e48e9380b5,3a2d934f902bdc770c9caeb4e99852d25c9af41c4f5a5c05d8669d40d3b89cbc,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:40d7f6a7297857770f2a6386e7798a06b257764fc000a00d104ac006984497ab,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q126,DEV,e972d749ad080d5b346867f586d30f5b0f2d74ebb7f791e1c57725165b168a10,73a86ee036ecdc1f7659e7e5e1ffab3f24583d1b0c84637ae465a2f684940b5b,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:bfd2464933a9dd5370e740a1293c23aa5f2529345c5d886064f89446b538b999,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q127,DEV,982444843f292588835c8ec9ae3810527538e2a887ed65a4210385f625abbd44,1a80847585a4bd3db78afd058420601e9287b4c4702db89ed4d9a24dfa23844b,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:4992112a0d5e6bf8b981cdb849ced4f7ef09eecf2750b7ab31748f09035acea0,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q128,DEV,34a329ecad0305111bbabb3ca54c0a6218fdfe6cfdf2693b510a84c138cd2d25,8672a89296631ae2d40edb8b53981f79b00fec15a8059ef819a221d2cc983aec,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:ce6fcbc3a8b80daaba6172e5336d1a6ef9973d24c60ae23c58a1c3c7e26fbd00,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q129,DEV,0211969daaf4ee3c07fc79c9c1e22a39bbbf5ed255bebc05576f7ff4b5e0f413,1517d1876acbd6ea9e59451bbcc3e645382ec60115e2148bc0f6a61b6c77ae1a,false,available,"[""techqa-doc:corpus/swg21962588.txt""]",confirmed_attached_context,techqa-group:742c90ede851ec7c237fb29680e4dd4ea2828b2cd1e1ff12c004a24924cfd9c3,test,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q130,DEV,eb885ec385f46ac8b82a5cddbadce358b68879821abe30d37d8bc62c08bd0def,76a340e703149ca9d647aeca48b414a65c37571ef5fa306dacdea85bd35c02c7,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:3101ebac195bb072a016e3888eb7337d3d77eecc7ab6041e1afa0e8f78f31cb1,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q131,DEV,13acadab32e9eb62bc759663acb1c74d9455d06ff9a849ca87a232060fb0f288,a3dc6c89360891e5610866d5005c2d074f7beb285206c83c0e8fe09bdb7ce0d4,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:70dd9d6cb4c0a595a8fa6df3cb10db34b0f26a786b27a6552392077397ac4b5b,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q132,DEV,e5d68a1651f13a454a0161cc8ad06dc32244dc05a95ba3df42a5e5cc66da73d7,082ba58f9a3799b9486d62cd013e87a3dca853478c78c3b7dd5d86156efce37d,false,available,"[""techqa-doc:corpus/swg21653905.txt""]",confirmed_attached_context,techqa-group:dddafbd272d515713a233145247df38dc425dfacd142bd3536c665a5678d8742,test,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q133,DEV,da4e8500084b5cfac0ce61a1f8e58e4c22214ad0810b65876ea337384ed0959a,de6ac21c9935ae2afd696c2fc088fcda61e44cc0bab955876430ccfba1bc8ace,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:54efaafbb709d909728462f8653f8be9661f3eaafca47f71cc8901d098688b7f,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q134,DEV,531830cc901cc5be6a018aa0da792c0044eb8f441b95f765108cdc89ab26fc79,07d684c56fe968f777d47dbe229da769608ab78cce45723c3fa4e1680658b6c3,false,available,"[""techqa-doc:corpus/swg21512291.txt""]",confirmed_attached_context,techqa-group:e127e9cda7189230762c74caad9372a5163594ddd1f270ee47780ddc22d825b2,validation,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q135,DEV,6acec9cc3afbfd1939ae34aa71591c6976742fcc963f50b60039385cc9253c99,edd7d311ac43187b313aa22374a4b2c8ef39db40a95163c0554acf9346c63b4c,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:53250dbfe3b62d8423b4a123df19753ba56ad7329b2a99058d765c2228dd251a,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q136,DEV,334551e867622770c4af7ff85b4fce24013f2395a6527e603cc492c9649543e0,aa65429f822621e9dccef7da52aa38ecace7d50a12444361646a63912ae3dd8c,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:6bbb79688e4e8a78ece2b578e7c85a6a79e44eb54f50c673683bed6e654f885d,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q137,DEV,0f9ecd1405061bf2515556054b6b59df09c055acdc4bb5959cbcc63139773070,0bd1f5d1dc6fbdd4f22149ffe1c61a7d6c6590f579dc120e6f54a7e337030a65,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:f9668724c68ead6f07b5ed3038e4b185f13906ee0af9dfcbdb439fbdc93b7ed5,validation,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q138,DEV,78cc7b9adba5d67f431f777533ba0b620332a8dcda1eef2e601e21d24a772549,4a16ac83914d2dc7b077cb9563b6a5af09844ca450d765d2af853d26b5ab0f64,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:ecf2d2c202c7e56ca943268929d8a382c18d93bd9423c30b9e7ed896045e9d01,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q139,DEV,f5c6a182cd9a0187dc3d645564c544dbcadb3376d0107d8e1cbf2ee0c36d9bb6,17a7d29b9095203c135d37b478b4d9d7b6406e08d04ad64216f6a5282cffd4f3,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:16c86a63f0566f537c5cde33b318c4128fe73db4f631cc837eeaf706420a9508,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q140,DEV,72457a60d37ff2947d26718b278bd32a73c32b084d006c2823fb9131b65f0a31,f7d57bfdaeccda0c3b2a21f0f5af271ae6669984eac1c4da181fd0cdc7eec1ae,false,available,"[""techqa-doc:corpus/swg21979066.txt""]",confirmed_attached_context,techqa-group:733df90a438f2475c410ec02250d651ae89146b04b98dfc974a6494b0097976b,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q141,DEV,8f9edc5f29766068cf284f5274257cda920d30c62d87ed189cadf577375e359f,8d141db68655793a4a984f310df2558bbaa1d0b608467a51f7c0aed445f8d53c,false,available,"[""techqa-doc:corpus/swg21701910.txt""]",confirmed_attached_context,techqa-group:b4b66b0146874d44aec9f631e7eb654de60a492afba4e62546be05ede7ac5aa6,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q142,DEV,eca7b9a6d752c6db0bed80f7ebc804cf2d2f1e12a8321a16565edac71111cb3e,cf2d7aebf366c2cf8dac0f539ac6a7fc50ecccbb27fa7547b657eb0e77c083a8,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:7bf4fb811af5895d450297c5b61d913f3ee5b3355d769b962e7ee2749aeeef86,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q143,DEV,d7dde07806df4497593e073dc7cfecb9d32d579c43e58c09c4d5fbf332f03725,00d40c5b45ac65c880435f196d0d0e09a2201241abf3378e58d74775e7cdada7,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:1b0d44a6fe07749b5f52d773f2a729a6bec3680acc7cf9c2bee0fa65f25b3fce,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q144,DEV,97c4b5505d8b4c557189faccafc3980c2b1b6ae38c6ce987f0f2cdb56855428e,f4ed8826b11bf390c5b41ea2daa894b882d213658180e878b844b10546bfa054,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:f4dc6486173fb421dd64866a45c23276ddd425bb82192157834601a2b2dcbb17,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q145,DEV,5f5d4e25ee87056f8e448e71b31427a944ae73e92e4ad6f1e6b443963a5891ef,5cbd10b218f0acca389392f79adee594a371a6739342699d05fcb30c313603ec,false,available,"[""techqa-doc:corpus/swg1PI47826.txt""]",confirmed_attached_context,techqa-group:80a07883ebf0ac5a6beae1ac7108c47060fcb7d94f52361c2d1df87fcef54f6f,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q146,DEV,ec32cb776b7d01416396f48d446347cb7595f4e730a437afc2974ca006e89287,a459332ed3b7d67c8cf8812e431042326199848447bd7a0708d61ea7aace66df,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:aac6891411452913ee984f4b352f7bdff17d1bfa6f171e82520342bf3212096c,validation,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q147,DEV,c2ae6b5646abee043bcb8e46fdd1117902af3ccc00b34b693d164e66d34323e4,43d55eb1ef2307991506cb0f16cee58942cb30e6d971581299eef330ae027c89,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:a10f1635477e202423033609533e94de0163165723dc0dfd4603f14abd5bbef4,validation,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q148,DEV,5ecebb4bdd259e7d05defa4afc498d88cbf867dc5c9d9a7f8f7d3c69fe5fc358,44a0226e883b412ef899a67675b409614a8da2d7feff750b99f472aa601a337d,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:fde68c03021d697ed553655f3a96616856c6f4696d82221ef1e0d854c5675305,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q149,DEV,26d47c522f59da876fa20720f06aba8e489d4ff152120646672df75d3bf9f9e0,5c9e9c14501a048eae1808304acc81e8f0643dcb74a3ef036e7921df337adcd4,false,available,"[""techqa-doc:corpus/swg21974106.txt""]",confirmed_attached_context,techqa-group:5d7269621280aa11b38105306585fa705229c79844c6a036eea554653e4c9cfe,validation,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q150,DEV,18855cbb19ee4c13cc6253a7d1f7ac1e7f3d1286bc30f9323a69f6f757d67bd4,5f8b63aa7da3a18057a7932698413d664a1e5c08ac706a290558b05e729359a0,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:f322af00423f64481938a70e1fe47b68f5b73639c0d90607c6cb324d16ea844d,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q151,DEV,a1fb2a478407044ca2fe7be8f407c59c0afb831384d892bf650aa9d685c659e4,cf7c5bda089d1b22ef156b61cfe22605f4387887f620b08c3c4f2cd9ece9c7b8,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:19926edd8394017dbf91ed2c57f572fd7c04c23eaaf857e0924252b3fdf83eee,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q152,DEV,aa3ba3a78bf498b4aa5c38b059845c79d8cda844098928e31787d0ad2950a05b,a35d27ca9b43180ba473de3f28f57df2c805e89998f7f76871d2977424c80dd6,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:65abfd9da412d703d11fb914d4bd3b218d4b3eb02b2296a5d509a996b75384b1,test,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q153,DEV,a5be491d189b789bc9f06385aae919d5b4fba92a3e485d7dd5e32a17bee5004b,0c94f22c0241f653b16ad4e54bec28cca8ba7f7c80c4f7b165cda6c77512a456,false,available,"[""techqa-doc:corpus/swg21409481.txt""]",confirmed_attached_context,techqa-group:86f6ea47cfa4d80585013ea1b4a374f83175b184062a0e72730fde21b9f23abe,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q154,DEV,640259a08831902267144d1647642dccc8fd2cf3c95546e2e781306c64fd3000,5917902a0bf4f39bfcb2d33e0aa211018eb08496f18567eb6d5bfadeaed5ce3a,false,available,"[""techqa-doc:corpus/swg21598417.txt""]",confirmed_attached_context,techqa-group:67a73a861224b6c8c58ae9286683548f1373edd959ea0fa8319402ee8b9f2e34,validation,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q155,DEV,05827fe48d7b94baf123c72de4ad6d58d399e3f92f590a0efa562b2b81bbe1b9,f0384981f0b9c21f7262aebed65a4d5092831775c3bcaed50b50b0dbd77f60fe,false,available,"[""techqa-doc:corpus/swg21445430.txt""]",confirmed_attached_context,techqa-group:9747e8a3e987c87665fd78e2c109fc3d024c8163b8684fcc427d9cb47b0fcc8c,validation,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q156,DEV,68801e5bbdd975b75b5e1ff08c168ccf5d16730ccff84d428dbd61d1826c0e0d,7e25f2a3925ba501e89b4058c49182914f7223b7f2439752220ab920937f5557,false,available,"[""techqa-doc:corpus/swg21998655.txt""]",confirmed_attached_context,techqa-group:7796fa41dd4afc3f33e46206ebf854b7a7bfb265d0d89447cf113656bdfd3ca7,validation,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q157,DEV,b6524245434d91872a26860a5a6023a75eb333830896cd8de154b9b4fbf035a4,3fc17c52572f812b8fc3398652f4a787e14e7454ef903c04101ce8329043b5d1,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:fa2df3c37d2e3e449350ab8c2771130141364e486d60f5268b8d37ce49a89ac0,validation,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q158,DEV,663d437ff60d5e9de43d37def699fcb4a4a8ef8344b8abc0a65617f143e61988,bca5a70568b7173aed4d4d22f13afb1ad8672e86ed3d784697166566b66e9521,false,available,"[""techqa-doc:corpus/swg21960062.txt""]",confirmed_attached_context,techqa-group:ee7f212365baf671ea4f58b0e881ef9da811371cff23b691be80a7be426bd5d7,test,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,DEV_Q159,DEV,c13502780f2e93b3964be6599017d8b0d23a4006df51ed3b775040c66a934822,6c32ea23bfddb937532d7834f9505dae4c04d349b8a1babf26faa03edf523739,true,not_applicable_impossible,[],not_applicable_impossible,techqa-group:7af548ec60bea007a6701aad2d61c526338b8789fb9da4cec0a7867a0f9c5d0f,train,42,connected-component-lexicographic-milp-v1,be474a6b88da73da789620bef66aec6c2421294beedfa90eb1363be16f5b13e1,2026-08-18T09:20:02Z
