schema_version,dataset_revision,response_id,source_id,official_split,task_type,source_name,model,temperature,quality,response_sha256,prompt_sha256,source_info_sha256,label_count,has_unsupported_span,implicit_true_count,due_to_null_count,label_types_json,primary_grounding_eligible
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4186,13868,train,Summary,Recent News,llama-2-13b-chat,0.85,good,4a657bdeb47f5772e061dd5bbcc7933c50495dde0aa3279fd6f18db600dde4a7,510075d10989e00c0205aadbde9b711299bcda88e76599385cb3106a98c4ccff,920c6e0d159d431469598c846b0c603b75b5cced723a5e9b7eef0cf1825cda8e,1,true,0,0,"[""Subtle Baseless Info""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4187,13868,train,Summary,Recent News,llama-2-70b-chat,0.85,good,132614f424e2899090e2517884123b9da3e3e1f1166e77fe68b37c9eba840dc0,510075d10989e00c0205aadbde9b711299bcda88e76599385cb3106a98c4ccff,920c6e0d159d431469598c846b0c603b75b5cced723a5e9b7eef0cf1825cda8e,1,true,0,0,"[""Evident Baseless Info""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4188,13869,train,Summary,Recent News,gpt-4-0613,0.7,good,6afab8ee4643cf6d981eaf014d27ef7b0824a92892ab16784e0b9a0fa1314f11,73f136f97239ffd4979d94e379f1e1d6fb338c79f1d3dc94610c9cbe24db00d8,891689611843f123f8eed96e211651f964843db251b47e05ab2b620402667aba,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4189,13869,train,Summary,Recent News,gpt-3.5-turbo-0613,0.7,good,daa8ec58573a18fb52f66e81a289de8ec909b5fe972c8e994dda076b6b4b9dac,73f136f97239ffd4979d94e379f1e1d6fb338c79f1d3dc94610c9cbe24db00d8,891689611843f123f8eed96e211651f964843db251b47e05ab2b620402667aba,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4190,13869,train,Summary,Recent News,mistral-7B-instruct,0.925,good,80af6de50afae04d39ed6cf078a823a23889691cffd2c3fd7e7077fdf6330a2b,73f136f97239ffd4979d94e379f1e1d6fb338c79f1d3dc94610c9cbe24db00d8,891689611843f123f8eed96e211651f964843db251b47e05ab2b620402667aba,1,true,0,0,"[""Evident Conflict""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4191,13869,train,Summary,Recent News,llama-2-7b-chat,1.0,good,775f50a8143a2bf31d6efad45c59f9d28affd3abb59143da42a8ebb353e74307,73f136f97239ffd4979d94e379f1e1d6fb338c79f1d3dc94610c9cbe24db00d8,891689611843f123f8eed96e211651f964843db251b47e05ab2b620402667aba,1,true,0,0,"[""Subtle Conflict""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4192,13869,train,Summary,Recent News,llama-2-13b-chat,1.0,good,32ed089b136b844bb4a65d03273a1bead304be85ceed051821f90ca39a46c279,73f136f97239ffd4979d94e379f1e1d6fb338c79f1d3dc94610c9cbe24db00d8,891689611843f123f8eed96e211651f964843db251b47e05ab2b620402667aba,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4193,13869,train,Summary,Recent News,llama-2-70b-chat,1.0,good,6f3b0e5fe49be2cf6dab4cc6c45b61527fd506bb8284ff36754bb76551fd98fa,73f136f97239ffd4979d94e379f1e1d6fb338c79f1d3dc94610c9cbe24db00d8,891689611843f123f8eed96e211651f964843db251b47e05ab2b620402667aba,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4194,13870,test,Summary,Recent News,gpt-4-0613,0.7,good,635cb3d7f2c90c3bb448d3eb83cacb43b9f3e9e7e8a20550a081c031a3516712,a4e4246e609dacc6f0136ecb085bd446172583e1a4a0c2d46dc6d4e8e70bed24,38d42106569d29346b2ce3ed33fa01fdb0cfe18a9b6c4acd7d781195e5105cba,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4195,13870,test,Summary,Recent News,gpt-3.5-turbo-0613,0.7,good,6cb6a5b0e0bae80a3e0e6f91d094b83ad5d0d67b72fa1a741d57de0fb6de3a6e,a4e4246e609dacc6f0136ecb085bd446172583e1a4a0c2d46dc6d4e8e70bed24,38d42106569d29346b2ce3ed33fa01fdb0cfe18a9b6c4acd7d781195e5105cba,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4196,13870,test,Summary,Recent News,mistral-7B-instruct,1.0,good,10f6836e56fa1f07b630df739c339a14c1f6b82a7a998401ac54a3aab6049063,a4e4246e609dacc6f0136ecb085bd446172583e1a4a0c2d46dc6d4e8e70bed24,38d42106569d29346b2ce3ed33fa01fdb0cfe18a9b6c4acd7d781195e5105cba,1,true,0,0,"[""Evident Baseless Info""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4197,13870,test,Summary,Recent News,llama-2-7b-chat,1.0,good,a607a91cab09d123b47ef2212f9a6b9bf94ba6b147a8d3bb92f83dc8fc369b90,a4e4246e609dacc6f0136ecb085bd446172583e1a4a0c2d46dc6d4e8e70bed24,38d42106569d29346b2ce3ed33fa01fdb0cfe18a9b6c4acd7d781195e5105cba,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4198,13870,test,Summary,Recent News,llama-2-13b-chat,1.0,good,ddd0fc115a53090d065cbac5a78342ec6cd846f56c06064f063c847dfeef9b2c,a4e4246e609dacc6f0136ecb085bd446172583e1a4a0c2d46dc6d4e8e70bed24,38d42106569d29346b2ce3ed33fa01fdb0cfe18a9b6c4acd7d781195e5105cba,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4199,13870,test,Summary,Recent News,llama-2-70b-chat,1.0,good,bc38fb94e4eaeed969dc99bd31b76773de3e619f4b1c0f9ae0e60eb7fe1851aa,a4e4246e609dacc6f0136ecb085bd446172583e1a4a0c2d46dc6d4e8e70bed24,38d42106569d29346b2ce3ed33fa01fdb0cfe18a9b6c4acd7d781195e5105cba,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4200,13871,train,Summary,Recent News,gpt-4-0613,0.7,good,190356305e39f5a82f6aa15a20c74d79708c3a4ce3c98bd9f8cdb585472813df,ba56c2c49507d141128ba6b2e9901cdad317bb98bd257d87b6a9b044d01328f7,f9c84311d41765d99712ef7de666ddcd68a17e066dd1a72dcd11d0a395fff88a,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4201,13871,train,Summary,Recent News,gpt-3.5-turbo-0613,0.7,good,625693a973ce2fff76f2cac8fa956e524ea49ac0177443e48ecbe07320197fe8,ba56c2c49507d141128ba6b2e9901cdad317bb98bd257d87b6a9b044d01328f7,f9c84311d41765d99712ef7de666ddcd68a17e066dd1a72dcd11d0a395fff88a,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4202,13871,train,Summary,Recent News,mistral-7B-instruct,0.85,good,32d3d3bbbc908a4acd1be4658ecba4bb6bf86b97a270bec360a022d4143a7fbf,ba56c2c49507d141128ba6b2e9901cdad317bb98bd257d87b6a9b044d01328f7,f9c84311d41765d99712ef7de666ddcd68a17e066dd1a72dcd11d0a395fff88a,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4203,13871,train,Summary,Recent News,llama-2-7b-chat,1.0,good,ca8ca427c689939a8d3b66a200714c44e1cb06299e0a54bb365419b0d31bdc91,ba56c2c49507d141128ba6b2e9901cdad317bb98bd257d87b6a9b044d01328f7,f9c84311d41765d99712ef7de666ddcd68a17e066dd1a72dcd11d0a395fff88a,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4204,13871,train,Summary,Recent News,llama-2-13b-chat,1.0,good,9799c78098c72030a7c035cee366864da57270aa6f2620738446e235e41e85e0,ba56c2c49507d141128ba6b2e9901cdad317bb98bd257d87b6a9b044d01328f7,f9c84311d41765d99712ef7de666ddcd68a17e066dd1a72dcd11d0a395fff88a,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4205,13871,train,Summary,Recent News,llama-2-70b-chat,1.0,good,b0eda84f418775a767019477cfdb7881aacb19a3931ff9ad77a0ebabe5c3aa82,ba56c2c49507d141128ba6b2e9901cdad317bb98bd257d87b6a9b044d01328f7,f9c84311d41765d99712ef7de666ddcd68a17e066dd1a72dcd11d0a395fff88a,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4206,13872,test,Summary,Recent News,gpt-4-0613,0.7,good,5d9397853d70a38b44e899c5d371bc6a6e4dcd5421eecc05df35a81fc6f41c14,7510598a7819f814ec9ae5e724027ff15666cffea4e90cf4ecca716f90022be7,0bf0cfa9f7d2c175fb4e945d7e0dfbd13302fbc531d556c1ff6e447274d7d6b7,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4207,13872,test,Summary,Recent News,gpt-3.5-turbo-0613,0.7,good,3c97a4a5c140130c69bc524aa7e75a08e2c0b3600611efbb6c7a4356a292450c,7510598a7819f814ec9ae5e724027ff15666cffea4e90cf4ecca716f90022be7,0bf0cfa9f7d2c175fb4e945d7e0dfbd13302fbc531d556c1ff6e447274d7d6b7,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4208,13872,test,Summary,Recent News,mistral-7B-instruct,1.0,good,4014194a57f2e94ce7d318eab1e88b04bd8c385d0b28e98f1878c105df4a6064,7510598a7819f814ec9ae5e724027ff15666cffea4e90cf4ecca716f90022be7,0bf0cfa9f7d2c175fb4e945d7e0dfbd13302fbc531d556c1ff6e447274d7d6b7,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4209,13872,test,Summary,Recent News,llama-2-7b-chat,1.0,good,246961b5f9869a3de7817d686ca5177609e41fe1d974b35396bfc722019df2e0,7510598a7819f814ec9ae5e724027ff15666cffea4e90cf4ecca716f90022be7,0bf0cfa9f7d2c175fb4e945d7e0dfbd13302fbc531d556c1ff6e447274d7d6b7,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4210,13872,test,Summary,Recent News,llama-2-13b-chat,1.0,good,20908837c05fe7f38b62494ae0c3648d80293c8ffd4ee025cd71007a4047ddd4,7510598a7819f814ec9ae5e724027ff15666cffea4e90cf4ecca716f90022be7,0bf0cfa9f7d2c175fb4e945d7e0dfbd13302fbc531d556c1ff6e447274d7d6b7,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4211,13872,test,Summary,Recent News,llama-2-70b-chat,1.0,good,4526517fd9fc765ea1c6a3362f8bd93f1d319aa99ecb56c3e51c3735840a51fc,7510598a7819f814ec9ae5e724027ff15666cffea4e90cf4ecca716f90022be7,0bf0cfa9f7d2c175fb4e945d7e0dfbd13302fbc531d556c1ff6e447274d7d6b7,1,true,0,0,"[""Evident Conflict""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4212,13873,train,Summary,Recent News,gpt-4-0613,0.7,good,add690dd163d79ba394e2ef209ff768a52de5fd31724d84ed4bd98f7f6104290,e019cec28385a822eeda63a5fcd11e9c0fb24be1652d161a8c4eb71687f7f5c7,80e5872d6b63ca0173c2ded50b0b48b820a8d2958b8256653a380814df2cc965,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4213,13873,train,Summary,Recent News,gpt-3.5-turbo-0613,0.7,good,f887362063c30e29d7974f0c9ddd09c27957f095038b511da6e30465d6f82778,e019cec28385a822eeda63a5fcd11e9c0fb24be1652d161a8c4eb71687f7f5c7,80e5872d6b63ca0173c2ded50b0b48b820a8d2958b8256653a380814df2cc965,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4214,13873,train,Summary,Recent News,mistral-7B-instruct,0.85,good,c7c9ee8da7f43eeb581a31b0777defdf5ffd58e1b195a896ebbd5880dcf8dc3f,e019cec28385a822eeda63a5fcd11e9c0fb24be1652d161a8c4eb71687f7f5c7,80e5872d6b63ca0173c2ded50b0b48b820a8d2958b8256653a380814df2cc965,1,true,0,0,"[""Evident Baseless Info""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4215,13873,train,Summary,Recent News,llama-2-7b-chat,1.0,good,936f29a5879c8b01c145352d7d5bf12cb6a61fb1b835eee3cc95031c10bea86b,e019cec28385a822eeda63a5fcd11e9c0fb24be1652d161a8c4eb71687f7f5c7,80e5872d6b63ca0173c2ded50b0b48b820a8d2958b8256653a380814df2cc965,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4216,13873,train,Summary,Recent News,llama-2-13b-chat,1.0,good,ac212edba1b24f7bfdf282fe1ac25848324a90d275b6ca4bd1922a4b693ddfec,e019cec28385a822eeda63a5fcd11e9c0fb24be1652d161a8c4eb71687f7f5c7,80e5872d6b63ca0173c2ded50b0b48b820a8d2958b8256653a380814df2cc965,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4217,13873,train,Summary,Recent News,llama-2-70b-chat,1.0,good,ce5dc0b9422e678f2b6e47016c7c767011d8f0a34d6dcfa9665533a52126c57e,e019cec28385a822eeda63a5fcd11e9c0fb24be1652d161a8c4eb71687f7f5c7,80e5872d6b63ca0173c2ded50b0b48b820a8d2958b8256653a380814df2cc965,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4218,13874,test,Summary,Recent News,gpt-4-0613,0.7,good,eb9e03667cfa67632c3c9c8fb84d0e3ad79066119866e0779972b706bfc6834d,9e8d9e2cb5edb13767fdb32ee4d1e7a56f7795ffcdc171fd8a4a2198fdc6cbc5,98dcfc0ae5ad5c197baf3962e2c24f57e5526243946df7a95064c159cdc57914,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4219,13874,test,Summary,Recent News,gpt-3.5-turbo-0613,0.7,good,30aa8a1115d41ce394ab0419669b73459c7a5f1a25687f946fab5f6cff419be0,9e8d9e2cb5edb13767fdb32ee4d1e7a56f7795ffcdc171fd8a4a2198fdc6cbc5,98dcfc0ae5ad5c197baf3962e2c24f57e5526243946df7a95064c159cdc57914,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4220,13874,test,Summary,Recent News,mistral-7B-instruct,0.925,good,e40bb02554bd9f69e00690268fa5188d0cce298351d6e724fd7977ae6258d73a,9e8d9e2cb5edb13767fdb32ee4d1e7a56f7795ffcdc171fd8a4a2198fdc6cbc5,98dcfc0ae5ad5c197baf3962e2c24f57e5526243946df7a95064c159cdc57914,1,true,0,0,"[""Evident Baseless Info""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4221,13874,test,Summary,Recent News,llama-2-7b-chat,1.0,good,93d88b325094ecaafa6147baaa3e7183ece789038b0c4e62b823864d927cb643,9e8d9e2cb5edb13767fdb32ee4d1e7a56f7795ffcdc171fd8a4a2198fdc6cbc5,98dcfc0ae5ad5c197baf3962e2c24f57e5526243946df7a95064c159cdc57914,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4222,13874,test,Summary,Recent News,llama-2-13b-chat,1.0,good,c3d2ceb87404ab0c1877f15d2c8811a2599c8a9cf99ee8dff39c90e2d3986995,9e8d9e2cb5edb13767fdb32ee4d1e7a56f7795ffcdc171fd8a4a2198fdc6cbc5,98dcfc0ae5ad5c197baf3962e2c24f57e5526243946df7a95064c159cdc57914,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4223,13874,test,Summary,Recent News,llama-2-70b-chat,1.0,good,90adf8f0ccafa1d1c6c0de1b76c144f027be29e879296f854b1683d4f03ea25f,9e8d9e2cb5edb13767fdb32ee4d1e7a56f7795ffcdc171fd8a4a2198fdc6cbc5,98dcfc0ae5ad5c197baf3962e2c24f57e5526243946df7a95064c159cdc57914,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4224,13875,test,Summary,Recent News,gpt-4-0613,0.7,good,8ba30f1692f88728bafdadd49ec253ce456fed948d410d20082b9479f1c0ad10,6dfec3dd9806917eb88f408d60701b6bac36c76f7cd18958f2fec368b6ef427a,9ed0fad5389d0486945efe8746b5f5be683ca6a55f58d7e434a33c1cbf19bdf3,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4225,13875,test,Summary,Recent News,gpt-3.5-turbo-0613,0.7,good,d18526b933e51a24908260983c7584ba8cdc7fa9a7fea28da624395f60533840,6dfec3dd9806917eb88f408d60701b6bac36c76f7cd18958f2fec368b6ef427a,9ed0fad5389d0486945efe8746b5f5be683ca6a55f58d7e434a33c1cbf19bdf3,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4226,13875,test,Summary,Recent News,mistral-7B-instruct,0.775,good,986df7ad9195953b813640eb4cc2e69b8f80227c5aaf52d22ba4ae25fec20b24,6dfec3dd9806917eb88f408d60701b6bac36c76f7cd18958f2fec368b6ef427a,9ed0fad5389d0486945efe8746b5f5be683ca6a55f58d7e434a33c1cbf19bdf3,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4227,13875,test,Summary,Recent News,llama-2-7b-chat,1.0,good,b8c96615a8b836001edf79afb8a8fd7080f5976433cce423bfb7c13ce234a6fd,6dfec3dd9806917eb88f408d60701b6bac36c76f7cd18958f2fec368b6ef427a,9ed0fad5389d0486945efe8746b5f5be683ca6a55f58d7e434a33c1cbf19bdf3,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4228,13875,test,Summary,Recent News,llama-2-13b-chat,1.0,good,03755ff4c1cc159e7fffdf47de86b1e9fb187b353f8329c64d680ea6343b2a7d,6dfec3dd9806917eb88f408d60701b6bac36c76f7cd18958f2fec368b6ef427a,9ed0fad5389d0486945efe8746b5f5be683ca6a55f58d7e434a33c1cbf19bdf3,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4229,13875,test,Summary,Recent News,llama-2-70b-chat,1.0,good,8769c1e30fdb3392d838b072e31d7387ea23dae8420397d21f534a5f1fa5592d,6dfec3dd9806917eb88f408d60701b6bac36c76f7cd18958f2fec368b6ef427a,9ed0fad5389d0486945efe8746b5f5be683ca6a55f58d7e434a33c1cbf19bdf3,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4230,13876,train,Summary,Recent News,gpt-4-0613,0.7,good,1326dd168cd9920d80f9af9c24e7c857afe90856f75e0f8b9fccbd2d7bac9fcd,a96f5d31c8e50df962b526a4df75d9afe6649e9a659f65c332dcef75ebec69de,b11a40b435f19c5f34fb0bd49ae7e72a5cbf762637e72173a6309d3571f5e200,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4231,13876,train,Summary,Recent News,gpt-3.5-turbo-0613,0.7,good,d5f47ebd2b8fa840a3a29563b33d1ad20e92cc4050941dd02680e1591e6d6763,a96f5d31c8e50df962b526a4df75d9afe6649e9a659f65c332dcef75ebec69de,b11a40b435f19c5f34fb0bd49ae7e72a5cbf762637e72173a6309d3571f5e200,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4232,13876,train,Summary,Recent News,mistral-7B-instruct,0.925,good,ef13d5eae5c38d69c8c80f1f8c1b2f054371d5efcfb29ac4c21764a5b1c64b3a,a96f5d31c8e50df962b526a4df75d9afe6649e9a659f65c332dcef75ebec69de,b11a40b435f19c5f34fb0bd49ae7e72a5cbf762637e72173a6309d3571f5e200,1,true,0,0,"[""Evident Baseless Info""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4233,13876,train,Summary,Recent News,llama-2-7b-chat,0.7,good,de126660e1da933b7d5571935cc88ef24375e1638fa74ffea267abae6dd9cb5f,a96f5d31c8e50df962b526a4df75d9afe6649e9a659f65c332dcef75ebec69de,b11a40b435f19c5f34fb0bd49ae7e72a5cbf762637e72173a6309d3571f5e200,1,true,0,0,"[""Evident Baseless Info""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4234,13876,train,Summary,Recent News,llama-2-13b-chat,1.0,good,505c577a2be6e31135407f78a7444049d3e1ea91dee22b7a0db15796f37c686b,a96f5d31c8e50df962b526a4df75d9afe6649e9a659f65c332dcef75ebec69de,b11a40b435f19c5f34fb0bd49ae7e72a5cbf762637e72173a6309d3571f5e200,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4235,13876,train,Summary,Recent News,llama-2-70b-chat,1.0,good,9e49d7d9f93ceae2cf1355852beb08498c1b2f326aad53eb34a19c3fb8cfab18,a96f5d31c8e50df962b526a4df75d9afe6649e9a659f65c332dcef75ebec69de,b11a40b435f19c5f34fb0bd49ae7e72a5cbf762637e72173a6309d3571f5e200,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4236,13877,train,Summary,Recent News,gpt-4-0613,0.7,good,8d985be39c609d4cf8816ff5858c68603c506adce7e52824b9458d2d432c94a9,a79523b5ee5a315cd0a265498b2feaa9e8560857220a2bc5c18f1f43199caa8d,4ef23290ae4ee5297d0a053b777e3cdaa2d07454adeaa79dd10cc715b7c33359,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4237,13877,train,Summary,Recent News,gpt-3.5-turbo-0613,0.7,good,9355a7f2eea5afb11eee1cc89983befbfc8725434bc28d5b351dfd3c73e34f6c,a79523b5ee5a315cd0a265498b2feaa9e8560857220a2bc5c18f1f43199caa8d,4ef23290ae4ee5297d0a053b777e3cdaa2d07454adeaa79dd10cc715b7c33359,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4238,13877,train,Summary,Recent News,mistral-7B-instruct,1.0,good,8ed4bc1c2ad9abd7f3b847a9a907fc6b75a6f3c6c2a1a7bb831f6862bc11401b,a79523b5ee5a315cd0a265498b2feaa9e8560857220a2bc5c18f1f43199caa8d,4ef23290ae4ee5297d0a053b777e3cdaa2d07454adeaa79dd10cc715b7c33359,1,true,0,0,"[""Evident Conflict""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4239,13877,train,Summary,Recent News,llama-2-7b-chat,0.7,good,1817f8df7ef1ec09568af3d75bd8f2c8141d62b8bdcc17f1a64ccd85693313e7,a79523b5ee5a315cd0a265498b2feaa9e8560857220a2bc5c18f1f43199caa8d,4ef23290ae4ee5297d0a053b777e3cdaa2d07454adeaa79dd10cc715b7c33359,1,true,0,0,"[""Evident Conflict""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4240,13877,train,Summary,Recent News,llama-2-13b-chat,1.0,good,83d8456bb7994524f14df48c811b8daf63458dbf6ddb4de1a229a1c498d8620f,a79523b5ee5a315cd0a265498b2feaa9e8560857220a2bc5c18f1f43199caa8d,4ef23290ae4ee5297d0a053b777e3cdaa2d07454adeaa79dd10cc715b7c33359,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4241,13877,train,Summary,Recent News,llama-2-70b-chat,1.0,good,f8dc3afdde2c5c586bd001ff541da608ee783ba4d792f12858392ed7b45a87b3,a79523b5ee5a315cd0a265498b2feaa9e8560857220a2bc5c18f1f43199caa8d,4ef23290ae4ee5297d0a053b777e3cdaa2d07454adeaa79dd10cc715b7c33359,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4242,13878,train,Summary,Recent News,gpt-4-0613,0.7,good,a095efd70a3556e059d917adca0bf6681c67904bd49d3d02451cc73491ef88a8,fcd09c8ac5e7796b0d37f1609157c0eeb0621ad200890b77f829b7ac1a2ea4bd,7a184d10828316120256a2809f19fe0bf56a2ce99c72cc19de7e6d9fa18a36bf,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4243,13878,train,Summary,Recent News,gpt-3.5-turbo-0613,0.7,good,a689035b21aa0e5ff89204c540e1536e865698f0e1cdcb3c36b88d028dd0432c,fcd09c8ac5e7796b0d37f1609157c0eeb0621ad200890b77f829b7ac1a2ea4bd,7a184d10828316120256a2809f19fe0bf56a2ce99c72cc19de7e6d9fa18a36bf,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4244,13878,train,Summary,Recent News,mistral-7B-instruct,1.0,good,8975288c450fd034d86196147f883127dda5d1bf68bd890a37bdb1ed2512ed00,fcd09c8ac5e7796b0d37f1609157c0eeb0621ad200890b77f829b7ac1a2ea4bd,7a184d10828316120256a2809f19fe0bf56a2ce99c72cc19de7e6d9fa18a36bf,2,true,0,0,"[""Evident Baseless Info""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4245,13878,train,Summary,Recent News,llama-2-7b-chat,0.7,good,9a0175191af9967046f54544e3929e0a5aadb2f6edfbf4367d39a4db86ba300b,fcd09c8ac5e7796b0d37f1609157c0eeb0621ad200890b77f829b7ac1a2ea4bd,7a184d10828316120256a2809f19fe0bf56a2ce99c72cc19de7e6d9fa18a36bf,1,true,0,0,"[""Evident Conflict""]",false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4246,13878,train,Summary,Recent News,llama-2-13b-chat,1.0,good,2c24c8428561280a5c68140221d1dca7fdeccdd1d26316a870e039589e5deb9e,fcd09c8ac5e7796b0d37f1609157c0eeb0621ad200890b77f829b7ac1a2ea4bd,7a184d10828316120256a2809f19fe0bf56a2ce99c72cc19de7e6d9fa18a36bf,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4247,13878,train,Summary,Recent News,llama-2-70b-chat,1.0,good,c238f296261a48b1efa379a5017c50277f873e6ba95d263ccff8a7884264ba15,fcd09c8ac5e7796b0d37f1609157c0eeb0621ad200890b77f829b7ac1a2ea4bd,7a184d10828316120256a2809f19fe0bf56a2ce99c72cc19de7e6d9fa18a36bf,0,false,0,0,[],false
phase01-data-v1,c103204b9ce28d6bbad859304bf30de72b8ed8fe,4248,13879,train,Summary,Recent News,gpt-4-0613,0.7,good,dc1cbe1da8ef1f0380f6192c72ac8d205b0e266f10b777faf961779f8d2b59d5,51bb6509eae0a7ea7d253e8b9f443c75f52cf4a6871105081180580d8a93d2d3,da6c8120f23f23146d26e051a68e31643dd497115c41567e4afa7ad486229542,0,false,0,0,[],false
